transaction_id,user_id,payer_bank_id,payee_bank_id,amount,timestamp,transaction_type,device_id,network_type,payment_app,final_status,failure_code
TXN00000183,USR009359,BNK004,BNK006,950.29,2026-08-13 09:07:24,P2M,DEV001522,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000184,USR008994,BNK001,BNK001,1596.14,2026-08-15 22:09:12,P2P,DEV002128,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000185,USR007669,BNK004,BNK001,69.24,2026-08-01 22:16:27,P2M,DEV002607,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000186,USR005740,BNK007,BNK002,252.98,2026-08-15 21:32:23,P2P,DEV001931,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000187,USR008067,BNK001,BNK005,67.63,2026-07-29 04:54:29,P2P,DEV001527,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000188,USR001101,BNK001,BNK008,34.1,2026-08-01 10:32:02,P2M,DEV004122,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000189,USR007084,BNK001,BNK002,2140.94,2026-08-26 20:24:12,P2P,DEV001691,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000190,USR005614,BNK001,BNK006,129.07,2026-08-07 01:21:12,P2P,DEV003431,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000191,USR002223,BNK001,BNK007,1703.76,2026-08-21 19:57:27,P2M,DEV001532,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000192,USR005822,BNK010,BNK003,1997.42,2026-08-07 17:43:26,P2P,DEV000978,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000193,USR002354,BNK001,BNK005,1371.16,2026-08-12 16:51:49,P2P,DEV001275,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00000194,USR001754,BNK002,BNK001,1927.61,2026-08-10 01:48:25,P2M,DEV002071,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000195,USR006774,BNK008,BNK001,7842.85,2026-08-06 02:27:01,P2M,DEV003328,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000196,USR007882,BNK004,BNK003,932.27,2026-08-27 13:30:36,P2M,DEV001524,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000197,USR003615,BNK001,BNK004,1654.24,2026-08-23 16:58:09,P2M,DEV000776,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000198,USR006305,BNK001,BNK007,32.57,2026-08-23 05:13:30,P2P,DEV002525,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000199,USR004640,BNK004,BNK002,947.07,2026-08-17 07:51:25,P2M,DEV001507,5G,CRED,SUCCESS,ERR_SUCCESS
TXN00000200,USR000177,BNK003,BNK002,234.55,2026-08-26 20:32:31,P2P,DEV001557,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000201,USR000710,BNK002,BNK001,178.83,2026-08-07 19:18:59,P2P,DEV003954,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000202,USR003483,BNK001,BNK007,66.25,2026-08-22 15:21:17,P2M,DEV002971,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000203,USR002525,BNK010,BNK001,57.28,2026-08-06 22:26:15,P2P,DEV004534,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000204,USR003951,BNK004,BNK010,1585.42,2026-08-19 19:07:05,P2M,DEV001996,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000205,USR008741,BNK006,BNK002,142.33,2026-08-11 05:25:38,P2P,DEV004860,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000206,USR004264,BNK006,BNK002,57.51,2026-08-16 13:27:04,P2P,DEV000191,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000207,USR002022,BNK004,BNK005,51.56,2026-08-25 15:35:44,P2M,DEV000516,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000208,USR001380,BNK003,BNK003,382.06,2026-08-27 17:28:04,P2P,DEV003361,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000209,USR005567,BNK001,BNK002,219.6,2026-08-18 09:49:22,P2P,DEV004839,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000210,USR004321,BNK005,BNK001,401.32,2026-08-15 08:07:41,P2M,DEV003347,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000211,USR007010,BNK001,BNK002,127.6,2026-08-12 12:59:04,P2M,DEV002411,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000212,USR004387,BNK001,BNK002,220.48,2026-08-22 22:13:38,P2P,DEV002867,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000213,USR004556,BNK005,BNK003,1660.35,2026-08-02 03:57:10,P2M,DEV001398,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000214,USR001655,BNK008,BNK003,8856.36,2026-08-13 13:13:29,P2M,DEV000807,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000215,USR002157,BNK001,BNK005,91.08,2026-08-25 17:47:06,P2M,DEV004173,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000216,USR003971,BNK002,BNK002,128.84,2026-08-15 13:41:57,P2P,DEV001171,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000217,USR007677,BNK003,BNK005,31.51,2026-07-31 17:22:36,P2M,DEV001629,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000218,USR001454,BNK001,BNK006,697.15,2026-08-08 06:59:30,P2M,DEV004545,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00000219,USR008376,BNK001,BNK004,8648.07,2026-08-11 14:33:55,P2M,DEV000172,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000220,USR005369,BNK003,BNK002,1713.69,2026-07-28 18:17:30,P2M,DEV000750,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000221,USR004233,BNK001,BNK002,596.69,2026-07-30 03:00:41,P2P,DEV003632,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000222,USR006586,BNK003,BNK002,201.08,2026-08-23 03:21:38,P2M,DEV001110,5G,CRED,SUCCESS,ERR_SUCCESS
TXN00000223,USR001161,BNK003,BNK003,1307.64,2026-08-07 23:41:12,P2M,DEV002085,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000224,USR002804,BNK001,BNK002,1743.55,2026-08-16 14:23:41,P2P,DEV004776,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000225,USR007817,BNK005,BNK001,224.63,2026-07-29 09:17:42,P2P,DEV000458,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000226,USR001637,BNK004,BNK006,1257.93,2026-08-13 18:54:54,P2M,DEV002050,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000227,USR006000,BNK004,BNK001,3271.47,2026-08-17 05:17:13,P2P,DEV002839,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000228,USR001559,BNK002,BNK006,9769.1,2026-08-02 18:30:04,P2P,DEV004049,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000229,USR006017,BNK003,BNK003,575.09,2026-08-16 20:50:52,P2P,DEV002778,4G,Google Pay,FAILED,ERR_BD_01
TXN00000230,USR003894,BNK001,BNK007,1349.15,2026-08-09 12:46:15,P2M,DEV004225,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000231,USR000165,BNK006,BNK002,3288.41,2026-08-26 06:26:54,P2M,DEV004064,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000232,USR003589,BNK008,BNK003,266.8,2026-07-28 15:57:02,P2P,DEV000389,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000233,USR009294,BNK004,BNK001,2339.05,2026-08-13 11:07:52,P2P,DEV000004,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000234,USR005324,BNK004,BNK001,7883.61,2026-08-24 08:40:27,P2P,DEV003203,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000235,USR003161,BNK005,BNK003,191.0,2026-08-06 02:40:11,P2P,DEV003347,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000236,USR007783,BNK007,BNK003,806.99,2026-08-26 00:24:06,P2P,DEV004674,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000237,USR008852,BNK004,BNK003,1525.57,2026-08-27 21:36:45,P2P,DEV001133,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000238,USR008737,BNK006,BNK003,2327.53,2026-08-17 20:56:09,P2P,DEV002420,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000239,USR008793,BNK003,BNK006,133.98,2026-08-25 17:24:18,P2M,DEV000205,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000240,USR004561,BNK006,BNK001,2175.61,2026-08-08 16:30:20,P2P,DEV004407,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000241,USR005090,BNK001,BNK002,137.91,2026-08-06 12:22:45,P2M,DEV003605,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000242,USR009347,BNK001,BNK002,792.3,2026-08-21 06:33:17,P2P,DEV002040,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000243,USR004849,BNK009,BNK002,126.92,2026-08-06 03:15:26,P2P,DEV003869,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000244,USR008208,BNK006,BNK006,5174.36,2026-08-17 08:36:12,P2P,DEV000158,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000245,USR002671,BNK002,BNK005,23.62,2026-08-27 09:09:14,P2M,DEV001168,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000246,USR000393,BNK006,BNK006,27.69,2026-08-17 16:50:05,P2M,DEV003132,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000247,USR002536,BNK006,BNK008,49.3,2026-08-18 21:27:18,P2P,DEV004656,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000248,USR003717,BNK004,BNK005,300.53,2026-08-19 03:44:19,P2P,DEV001774,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000249,USR007627,BNK007,BNK003,127.97,2026-08-26 16:15:23,P2M,DEV003080,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000250,USR004636,BNK001,BNK004,1139.51,2026-08-23 17:09:47,P2M,DEV003988,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000251,USR007193,BNK003,BNK002,31.06,2026-08-25 05:48:45,P2P,DEV001127,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000252,USR005951,BNK001,BNK002,135.13,2026-08-07 02:06:16,P2P,DEV000709,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000253,USR007839,BNK004,BNK003,107.82,2026-08-06 13:19:57,P2M,DEV000634,WiFi,CRED,SUCCESS,ERR_SUCCESS
TXN00000254,USR002934,BNK003,BNK007,9749.06,2026-08-16 21:27:48,P2M,DEV004142,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000255,USR000151,BNK002,BNK005,1722.36,2026-08-19 20:21:53,P2M,DEV002426,4G,PhonePe,FAILED,ERR_BD_01
TXN00000256,USR008705,BNK005,BNK007,855.74,2026-08-01 04:04:18,P2P,DEV002401,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000257,USR007935,BNK004,BNK003,1002.8,2026-08-21 17:01:58,P2P,DEV000886,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000258,USR005734,BNK003,BNK004,35.68,2026-08-13 06:02:22,P2P,DEV001352,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000259,USR009849,BNK002,BNK003,200.54,2026-08-06 11:57:21,P2M,DEV000940,4G,PhonePe,FAILED,ERR_BD_05
TXN00000260,USR002038,BNK001,BNK004,354.76,2026-07-31 23:50:38,P2M,DEV004922,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000261,USR005454,BNK002,BNK005,174.8,2026-08-07 12:21:09,P2P,DEV001479,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000262,USR003950,BNK002,BNK004,709.61,2026-08-22 02:58:00,P2P,DEV004814,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000263,USR009464,BNK010,BNK003,75.49,2026-08-13 06:11:25,P2P,DEV003885,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000264,USR009997,BNK003,BNK002,1325.34,2026-07-29 09:54:34,P2M,DEV003110,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000265,USR002410,BNK008,BNK003,246.35,2026-08-21 08:54:53,P2M,DEV004639,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000266,USR003974,BNK001,BNK005,1644.21,2026-07-30 01:57:27,P2M,DEV001416,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000267,USR002347,BNK001,BNK001,847.16,2026-08-01 16:15:05,P2M,DEV004160,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000268,USR005439,BNK001,BNK002,193.94,2026-08-18 22:38:40,P2M,DEV003046,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000269,USR003964,BNK002,BNK007,752.13,2026-08-04 19:18:15,P2P,DEV002102,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000270,USR003422,BNK001,BNK010,1412.02,2026-08-14 04:25:13,P2M,DEV001989,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000271,USR002852,BNK001,BNK003,1583.59,2026-08-26 05:58:48,P2M,DEV003438,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000272,USR005829,BNK009,BNK002,1323.53,2026-08-06 11:42:52,P2M,DEV001380,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000273,USR007658,BNK001,BNK003,5658.14,2026-08-27 02:05:44,P2M,DEV001528,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000274,USR005340,BNK004,BNK009,65.33,2026-08-02 08:21:51,P2P,DEV003402,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000275,USR004845,BNK002,BNK005,65.4,2026-08-10 13:56:27,P2M,DEV004329,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000276,USR005673,BNK003,BNK002,486.67,2026-08-06 05:50:13,P2M,DEV003880,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000277,USR000110,BNK001,BNK003,48.97,2026-08-22 01:31:35,P2M,DEV004484,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000278,USR009325,BNK009,BNK001,1692.57,2026-08-25 02:21:47,P2M,DEV000022,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000279,USR003927,BNK002,BNK001,1629.36,2026-08-05 08:35:01,P2P,DEV000634,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00000280,USR008808,BNK007,BNK001,24357.77,2026-08-03 08:55:31,P2M,DEV000349,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000281,USR004776,BNK002,BNK001,210.59,2026-07-28 18:04:07,P2M,DEV002343,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000282,USR001633,BNK005,BNK008,20.56,2026-08-16 00:54:26,P2P,DEV000478,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000283,USR002996,BNK003,BNK008,14.78,2026-08-13 21:53:54,P2P,DEV002502,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000284,USR000997,BNK008,BNK005,212.64,2026-08-10 08:50:46,P2M,DEV003502,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000285,USR006811,BNK002,BNK002,1405.24,2026-08-09 08:19:44,P2P,DEV000984,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000286,USR001798,BNK001,BNK009,55.93,2026-08-21 18:52:05,P2P,DEV000800,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000287,USR008884,BNK004,BNK002,194.95,2026-08-04 23:34:47,P2M,DEV001158,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000288,USR008091,BNK002,BNK003,49947.6,2026-08-18 05:14:48,P2P,DEV000414,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000289,USR004394,BNK003,BNK006,1344.62,2026-08-07 00:08:23,P2M,DEV004164,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000290,USR003692,BNK001,BNK002,1358.38,2026-08-22 12:28:59,P2P,DEV000155,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000291,USR008339,BNK008,BNK002,487.67,2026-08-06 08:22:20,P2M,DEV004404,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000292,USR008875,BNK001,BNK003,1835.21,2026-08-11 11:35:10,P2M,DEV004499,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000293,USR001077,BNK003,BNK006,27951.95,2026-08-08 02:16:02,P2M,DEV003991,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000294,USR009257,BNK003,BNK001,388.27,2026-07-29 20:20:57,P2M,DEV003180,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000295,USR000005,BNK003,BNK001,114.08,2026-08-15 20:17:43,P2P,DEV002945,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000296,USR002125,BNK007,BNK005,22528.49,2026-08-17 21:53:10,P2P,DEV002958,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000297,USR004291,BNK003,BNK010,161.07,2026-08-16 19:25:38,P2M,DEV000774,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000298,USR005197,BNK004,BNK006,9490.33,2026-08-05 05:34:32,P2P,DEV003409,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000299,USR003943,BNK001,BNK001,1185.73,2026-08-23 18:52:25,P2M,DEV003017,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00000300,USR000643,BNK003,BNK002,245.44,2026-08-23 12:31:21,P2P,DEV000700,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00000301,USR007250,BNK003,BNK002,149.91,2026-08-27 09:42:13,P2M,DEV001128,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000302,USR008046,BNK003,BNK001,78.28,2026-08-05 11:19:00,P2P,DEV004026,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000303,USR001088,BNK003,BNK004,200.18,2026-07-29 08:56:14,P2M,DEV000740,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000304,USR009647,BNK001,BNK008,184.39,2026-08-09 00:03:00,P2M,DEV004676,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000305,USR008062,BNK008,BNK002,117.59,2026-08-17 09:55:30,P2M,DEV002641,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000306,USR001617,BNK002,BNK005,1699.98,2026-08-07 00:25:31,P2M,DEV002690,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000307,USR008444,BNK003,BNK010,54.43,2026-08-26 13:30:12,P2M,DEV004186,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000308,USR009283,BNK003,BNK004,912.55,2026-07-31 10:07:00,P2P,DEV003303,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000309,USR007497,BNK007,BNK005,1129.14,2026-08-27 18:44:18,P2P,DEV003087,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000310,USR007372,BNK003,BNK009,1841.88,2026-08-20 19:24:27,P2P,DEV001753,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000311,USR006742,BNK003,BNK001,1615.6,2026-08-08 09:47:50,P2M,DEV001835,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000312,USR008172,BNK003,BNK003,22.53,2026-08-08 22:28:33,P2M,DEV004462,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000313,USR007536,BNK010,BNK008,69.65,2026-07-28 03:31:55,P2M,DEV004211,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000314,USR002563,BNK004,BNK006,190.44,2026-08-21 06:27:17,P2P,DEV001786,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000315,USR001122,BNK006,BNK005,267.77,2026-08-03 04:25:42,P2P,DEV000681,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000316,USR007441,BNK001,BNK003,6329.87,2026-08-16 06:32:19,P2M,DEV000916,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000317,USR003926,BNK002,BNK003,1954.43,2026-07-30 06:46:36,P2M,DEV002054,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000318,USR004359,BNK001,BNK004,169.53,2026-07-30 18:11:03,P2P,DEV002021,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000319,USR001256,BNK003,BNK001,74.26,2026-08-13 04:41:09,P2M,DEV004689,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000320,USR009017,BNK008,BNK010,28.9,2026-08-02 01:54:29,P2M,DEV004773,5G,PhonePe,FAILED,ERR_TD_01
TXN00000321,USR001473,BNK003,BNK002,5859.8,2026-08-09 11:09:01,P2M,DEV002285,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00000322,USR003383,BNK008,BNK002,976.3,2026-08-11 15:29:57,P2M,DEV000714,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000323,USR005042,BNK003,BNK002,234.94,2026-08-09 17:08:50,P2P,DEV001470,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000324,USR004255,BNK003,BNK006,1323.33,2026-08-27 08:32:59,P2M,DEV003932,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000325,USR004490,BNK009,BNK002,4197.65,2026-08-25 08:23:08,P2P,DEV002592,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000326,USR001244,BNK006,BNK002,5028.94,2026-08-07 03:06:38,P2M,DEV004924,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000327,USR001406,BNK001,BNK002,431.49,2026-08-05 09:31:40,P2P,DEV002296,3G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000328,USR001606,BNK003,BNK001,21.69,2026-08-26 09:39:57,P2P,DEV003140,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000329,USR006407,BNK001,BNK004,219.08,2026-08-17 19:14:02,P2P,DEV000981,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000330,USR002294,BNK003,BNK005,254.55,2026-07-29 06:59:05,P2P,DEV001958,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000331,USR006791,BNK003,BNK001,39.36,2026-08-24 19:41:44,P2P,DEV004026,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000332,USR005346,BNK003,BNK002,59.5,2026-08-15 02:58:26,P2P,DEV003538,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000333,USR000361,BNK005,BNK005,37682.28,2026-08-24 21:21:15,P2P,DEV002183,5G,Google Pay,FAILED,ERR_BD_02
TXN00000334,USR008819,BNK001,BNK003,78.5,2026-08-23 13:46:02,P2P,DEV000793,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000335,USR007196,BNK007,BNK001,630.98,2026-08-03 18:00:33,P2M,DEV002067,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000336,USR001288,BNK001,BNK002,249.81,2026-08-22 07:33:48,P2M,DEV004436,4G,PhonePe,FAILED,ERR_BD_01
TXN00000337,USR006952,BNK002,BNK002,92.6,2026-08-25 10:59:47,P2P,DEV000276,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000338,USR004898,BNK006,BNK004,736.08,2026-08-15 03:59:07,P2P,DEV004811,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000339,USR004323,BNK003,BNK005,1551.81,2026-08-18 20:50:07,P2P,DEV003506,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000340,USR004928,BNK001,BNK007,39.98,2026-08-26 17:46:01,P2M,DEV004489,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000341,USR008501,BNK007,BNK005,260.16,2026-08-17 15:08:05,P2M,DEV000421,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000342,USR000071,BNK004,BNK003,249.56,2026-08-25 04:03:58,P2M,DEV002920,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000343,USR005661,BNK004,BNK003,21.91,2026-08-04 14:42:17,P2M,DEV004760,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000344,USR002750,BNK001,BNK004,3089.54,2026-08-14 12:43:55,P2M,DEV004688,3G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000345,USR004107,BNK008,BNK001,656.06,2026-08-05 06:55:21,P2P,DEV004514,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000346,USR008040,BNK001,BNK002,6336.75,2026-08-04 04:55:24,P2P,DEV000111,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000347,USR000819,BNK003,BNK001,197.37,2026-08-03 19:26:58,P2M,DEV004180,4G,PhonePe,FAILED,ERR_NET_01
TXN00000348,USR004748,BNK003,BNK008,116.09,2026-08-15 02:54:11,P2M,DEV000512,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000349,USR000351,BNK005,BNK001,995.63,2026-08-10 13:23:23,P2M,DEV001670,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000350,USR006986,BNK004,BNK001,235.49,2026-08-05 22:31:46,P2M,DEV004645,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00000351,USR007945,BNK001,BNK004,218.69,2026-08-21 02:40:36,P2P,DEV003832,3G,Google Pay,FAILED,ERR_BD_03
TXN00000352,USR003588,BNK002,BNK002,45.65,2026-08-27 08:46:43,P2M,DEV001471,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000353,USR008902,BNK004,BNK003,233.04,2026-08-10 05:00:23,P2M,DEV004440,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000354,USR008552,BNK005,BNK004,71.63,2026-08-02 13:36:31,P2M,DEV003166,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000355,USR008991,BNK001,BNK002,118.13,2026-08-09 19:25:12,P2P,DEV000006,5G,Google Pay,FAILED,ERR_TD_01
TXN00000356,USR002698,BNK001,BNK007,102.27,2026-08-09 21:20:23,P2M,DEV004658,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000357,USR007981,BNK003,BNK004,2520.47,2026-08-18 20:26:33,P2M,DEV002838,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000358,USR004420,BNK002,BNK005,1290.34,2026-07-29 09:20:37,P2M,DEV002324,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000359,USR005340,BNK002,BNK003,1477.66,2026-08-06 03:16:36,P2M,DEV001562,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000360,USR003894,BNK005,BNK003,145.34,2026-08-24 21:30:23,P2M,DEV003528,4G,Google Pay,FAILED,ERR_TD_01
TXN00000361,USR006055,BNK001,BNK006,34212.37,2026-07-29 05:41:01,P2M,DEV002689,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000362,USR003084,BNK001,BNK002,1010.59,2026-08-13 03:07:00,P2P,DEV004627,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00000363,USR008984,BNK003,BNK001,231.4,2026-08-27 14:14:53,P2M,DEV003080,3G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00000364,USR003571,BNK001,BNK004,1062.41,2026-08-17 13:47:15,P2P,DEV001416,4G,Paytm,SUCCESS,ERR_SUCCESS
